Município,Ano,PIB per capita
Bicas,2021,18998.7
Biquinhas,2021,25978.67
Boa Esperança,2021,26261.54
Bocaina de Minas,2021,15766.67
Bocaiúva,2021,24252.97
Bom Despacho,2021,35269.0
Bom Jardim de Minas,2021,19828.35
Bom Jesus da Penha,2021,45924.06
Bom Jesus do Amparo,2021,25935.64
Bom Jesus do Galho,2021,11568.99
Bom Repouso,2021,15221.01
Bom Sucesso,2021,25271.28
Bonfim,2021,19772.69
Bonfinópolis de Minas,2021,84995.13
Bonito de Minas,2021,8784.49
Borda da Mata,2021,18923.96
Botelhos,2021,21834.65
Botumirim,2021,12103.05
Brasilândia de Minas,2021,24489.37
Brasília de Minas,2021,11627.4
Brás Pires,2021,11758.46
Braúnas,2021,44982.9
Brazópolis,2021,13786.69
Brumadinho,2021,112233.99
Bueno Brandão,2021,21921.18
Buenópolis,2021,17474.86
Bugre,2021,11937.36
Buritis,2021,46229.61
Buritizeiro,2021,26118.73
Cabeceira Grande,2021,67955.62
Cabo Verde,2021,20665.25
Cachoeira da Prata,2021,14487.2
Cachoeira de Minas,2021,46258.02
Cachoeira Dourada,2021,99124.77
Caetanópolis,2021,26561.99
Caeté,2021,23695.84
Caiana,2021,15876.73
Cajuri,2021,24569.91
Caldas,2021,23127.61
Camacho,2021,24964.43
Camanducaia,2021,45365.42
Cambuí,2021,62049.99
Cambuquira,2021,28950.98
Campanário,2021,14298.98
Campanha,2021,26097.7
Campestre,2021,23104.32
Campina Verde,2021,27169.11
Campo Azul,2021,10616.58
Campo Belo,2021,22905.64
Campo do Meio,2021,19843.07
Campo Florido,2021,84803.44
Campos Altos,2021,27730.44
Campos Gerais,2021,24372.14
Canaã,2021,17088.06
Canápolis,2021,55343.4
Cana Verde,2021,14348.74
Candeias,2021,24926.08
Cantagalo,2021,12406.75
Caparaó,2021,17866.83
Capela Nova,2021,13534.64
Capelinha,2021,23174.33
Capetinga,2021,30215.68
Capim Branco,2021,12467.57
Capinópolis,2021,40910.84
Capitão Andrade,2021,10939.49
Capitão Enéas,2021,32591.49
Capitólio,2021,37783.2
Caputira,2021,15427.23
Caraí,2021,8814.85
Caranaíba,2021,13169.27
Carandaí,2021,29108.4
Carangola,2021,19358.62
Caratinga,2021,24518.79
Carbonita,2021,23419.5
Careaçu,2021,25519.59
Carlos Chagas,2021,25642.26
Carmésia,2021,14958.01
Carmo da Cachoeira,2021,26379.28
Carmo da Mata,2021,23014.9
Carmo de Minas,2021,19322.94
Carmo do Cajuru,2021,27469.01
Carmo do Paranaíba,2021,34945.92
Carmo do Rio Claro,2021,32595.84
Carmópolis de Minas,2021,23365.28
Carneirinho,2021,40332.68
Carrancas,2021,43842.86
Carvalhópolis,2021,19752.88
Carvalhos,2021,18141.26
Casa Grande,2021,30760.19
Cascalho Rico,2021,25741.18
Cássia,2021,24600.35
Conceição da Barra de Minas,2021,17449.47
Cataguases,2021,21748.3
Catas Altas,2021,920833.97
Catas Altas da Noruega,2021,11130.5
Catuji,2021,13420.7
Catuti,2021,11497.57
Caxambu,2021,17204.61
Cedro do Abaeté,2021,19483.63
Central de Minas,2021,12334.73
Centralina,2021,33942.79
Chácara,2021,14661.46
Chalé,2021,20049.37
Chapada do Norte,2021,7247.1
Chapada Gaúcha,2021,28354.63
Chiador,2021,14020.88
Cipotânea,2021,10762.85
Claraval,2021,37352.16
Claro dos Poções,2021,11196.9
Cláudio,2021,38451.85
Coimbra,2021,18325.94
Coluna,2021,13756.65
Comendador Gomes,2021,49491.51
Comercinho,2021,10285.11
Conceição da Aparecida,2021,26487.93
Conceição das Pedras,2021,21692.56
Conceição das Alagoas,2021,45805.26
Conceição de Ipanema,2021,17685.15
Conceição do Mato Dentro,2021,519040.92
Conceição do Pará,2021,88902.87
Conceição do Rio Verde,2021,25025.75
Conceição dos Ouros,2021,18994.87
Cônego Marinho,2021,8212.18
Confins,2021,70734.21
Congonhal,2021,18053.14
Congonhas,2021,73709.5
Congonhas do Norte,2021,9768.27
Conquista,2021,70049.61
Conselheiro Lafaiete,2021,23881.55
Conselheiro Pena,2021,16708.53
Consolação,2021,17609.85
Contagem,2021,54136.41
Coqueiral,2021,25735.37
Coração de Jesus,2021,10251.33
Cordisburgo,2021,16419.95
Cordislândia,2021,32084.04
Corinto,2021,25937.03
Coroaci,2021,12690.02
Coromandel,2021,54911.1
Coronel Fabriciano,2021,18029.42
Coronel Murta,2021,13016.09
Coronel Pacheco,2021,19419.15
Coronel Xavier Chaves,2021,26367.67
Córrego Danta,2021,52273.69
Córrego do Bom Jesus,2021,12384.73
Córrego Fundo,2021,49904.63
Córrego Novo,2021,14332.74
Couto de Magalhães de Minas,2021,14262.94
Crisólita,2021,11215.05
Cristais,2021,22628.65
Cristália,2021,9875.05
Cristiano Otoni,2021,23967.13
Cristina,2021,22906.28
Crucilândia,2021,16383.73
Cruzeiro da Fortaleza,2021,50408.9
Cruzília,2021,20461.59
Cuparaque,2021,14734.12
Curral de Dentro,2021,10226.6
Curvelo,2021,27509.61
Datas,2021,13618.93
Delfim Moreira,2021,15700.68
Delfinópolis,2021,34599.14
Delta,2021,42456.49
Descoberto,2021,16206.3
Desterro de Entre Rios,2021,35948.85
Desterro do Melo,2021,17657.89
Diamantina,2021,20537.92
Diogo de Vasconcelos,2021,11363.34
Dionísio,2021,12128.99
Divinésia,2021,18575.93
Divino,2021,15957.14
Divino das Laranjeiras,2021,12416.03
Divinolândia de Minas,2021,10750.55
Divinópolis,2021,34355.36
Divisa Alegre,2021,25656.27
Divisa Nova,2021,21452.98
Divisópolis,2021,8178.51
Dom Bosco,2021,19065.15
Dom Cavati,2021,13860.37
Dom Joaquim,2021,15289.15
Dom Silvério,2021,20648.91
Dom Viçoso,2021,13052.06
Dona Euzébia,2021,16492.38
Dores de Campos,2021,31116.02
Dores de Guanhães,2021,37105.01
Dores do Indaiá,2021,26339.03
Dores do Turvo,2021,15908.49
Doresópolis,2021,54667.85
Douradoquara,2021,41427.06
Durandé,2021,15560.07
Elói Mendes,2021,24720.9
Engenheiro Caldas,2021,13936.2
Engenheiro Navarro,2021,12715.66
Entre Folhas,2021,12061.39
Entre Rios de Minas,2021,17481.31
Ervália,2021,21529.87
Esmeraldas,2021,13419.92
Espera Feliz,2021,16254.21
Espinosa,2021,11517.31
Espírito Santo do Dourado,2021,25854.33
Estiva,2021,52723.75
Estrela Dalva,2021,18586.66
Estrela do Indaiá,2021,47456.81
Estrela do Sul,2021,43679.34
Eugenópolis,2021,19487.85
Ewbank da Câmara,2021,13825.96
Extrema,2021,362591.97
Fama,2021,24698.85
Faria Lemos,2021,20105.49
Felício dos Santos,2021,15837.34
São Gonçalo do Rio Preto,2021,15341.2
Felisburgo,2021,10030.05
Felixlândia,2021,18106.34
Fernandes Tourinho,2021,13101.7
Ferros,2021,15447.38
Fervedouro,2021,14134.11
Florestal,2021,18785.7
Formiga,2021,32581.52
Formoso,2021,32101.59
Fortaleza de Minas,2021,24956.6
Fortuna de Minas,2021,17170.82
Francisco Badaró,2021,7546.65
Francisco Dumont,2021,14352.6
Francisco Sá,2021,17077.75
Franciscópolis,2021,19449.13
Frei Gaspar,2021,13674.68
Frei Inocêncio,2021,15488.87
Frei Lagonegro,2021,10171.36
Fronteira,2021,49568.1
Fronteira dos Vales,2021,10777.9
Fruta de Leite,2021,8999.57
Frutal,2021,40872.58
Funilândia,2021,18794.03
Galiléia,2021,16814.67
Gameleiras,2021,11278.35
Glaucilândia,2021,12945.77
Goiabeira,2021,14670.26
Goianá,2021,15513.28
Gonçalves,2021,21624.99
Gonzaga,2021,11153.48
Gouveia,2021,16842.21
Governador Valadares,2021,26165.06
Grão Mogol,2021,48352.82
Grupiara,2021,31890.41
Guanhães,2021,28633.61
Guapé,2021,27386.89
Guaraciaba,2021,11179.62
Guaraciama,2021,15589.72
Guaranésia,2021,28891.14
Guarani,2021,19461.62
Guarará,2021,15349.17
Guarda-Mor,2021,114474.42
Guaxupé,2021,53726.8
Guidoval,2021,17600.19
Guimarânia,2021,40063.15
Guiricema,2021,13793.57
Gurinhatã,2021,32779.01
Heliodora,2021,20150.08
Iapu,2021,15915.1
Ibertioga,2021,20716.39
Ibiá,2021,60160.3
Ibiaí,2021,13560.18
Ibiracatu,2021,9600.19
Ibiraci,2021,51550.46
Ibirité,2021,17407.52
Ibitiúra de Minas,2021,22201.2
Ibituruna,2021,19766.09
Icaraí de Minas,2021,9134.97
Igarapé,2021,21707.59
Igaratinga,2021,51874.24
Iguatama,2021,74348.83
Ijaci,2021,74228.52
Ilicínea,2021,21212.04
Imbé de Minas,2021,14503.11
Inconfidentes,2021,17947.26
Indaiabira,2021,11914.84
Indianópolis,2021,124934.02
Ingaí,2021,41544.77
Inhapim,2021,16852.46
Inhaúma,2021,22951.75
Inimutaba,2021,11931.24
Ipaba,2021,9527.36
Ipanema,2021,17115.04
Ipatinga,2021,65869.82
Ipiaçu,2021,43292.43
Ipuiúna,2021,18563.37
Iraí de Minas,2021,42670.29
Itabira,2021,123006.06
Itabirinha,2021,11723.25
Itabirito,2021,247940.0
Itacambira,2021,11331.15
Itacarambi,2021,12454.64
Itaguara,2021,29790.11
Itaipé,2021,9419.18
Itajubá,2021,33630.33
Itamarandiba,2021,18431.8
Itamarati de Minas,2021,15321.0
Itambacuri,2021,14696.07
Itambé do Mato Dentro,2021,17678.0
Itamogi,2021,23351.61
Itamonte,2021,74613.56
Itanhandu,2021,30315.87
Itanhomi,2021,12341.6
Itaobim,2021,14701.65
Itapagipe,2021,33155.1
Itapecerica,2021,28915.19
Itapeva,2021,85067.72
Itatiaiuçu,2021,610779.65
Itaú de Minas,2021,44471.67
Itaúna,2021,53834.65
Itaverava,2021,13411.54
Itinga,2021,9849.06
Itueta,2021,20119.67
Ituiutaba,2021,35891.17
Itumirim,2021,15326.47
Iturama,2021,50309.34
Itutinga,2021,46016.16
Jaboticatubas,2021,14403.17
Jacinto,2021,10680.55
Jacuí,2021,19619.02
Jacutinga,2021,43106.68
Jaguaraçu,2021,34860.43
Jaíba,2021,21310.16
Jampruca,2021,15136.53
Janaúba,2021,22157.83
Januária,2021,12133.95
Japaraíba,2021,22937.4
Japonvar,2021,9688.75
Jeceaba,2021,407353.2
Jenipapo de Minas,2021,10214.67
Jequeri,2021,15840.35
Jequitaí,2021,17614.92
Jequitibá,2021,24253.55
Jequitinhonha,2021,10754.52
Jesuânia,2021,21827.32
Joaíma,2021,10509.42
Joanésia,2021,25154.48
João Monlevade,2021,59963.67
João Pinheiro,2021,44929.59
Joaquim Felício,2021,15206.06
Jordânia,2021,9857.64
José Gonçalves de Minas,2021,11565.81
José Raydan,2021,14172.89
Josenópolis,2021,11815.85
Nova União,2021,18734.56
Juatuba,2021,51653.48
Juiz de Fora,2021,35145.34
Juramento,2021,11839.64
Juruaia,2021,25392.25
Juvenília,2021,11502.41
Ladainha,2021,8063.14
Lagamar,2021,31961.94
Lagoa da Prata,2021,37310.73
Lagoa dos Patos,2021,14675.29
Lagoa Dourada,2021,26337.64
Lagoa Formosa,2021,31130.75
Lagoa Grande,2021,30214.48
Lagoa Santa,2021,32802.82
Lajinha,2021,20069.96
Lambari,2021,19293.34
Lamim,2021,15487.44
Laranjal,2021,13971.34
Lassance,2021,29649.11
Lavras,2021,27818.1
Leandro Ferreira,2021,17228.55
Leme do Prado,2021,13448.01
Leopoldina,2021,21124.06
Liberdade,2021,21553.54
Lima Duarte,2021,20279.44
Limeira do Oeste,2021,60582.62
Lontra,2021,9610.66
Luisburgo,2021,21249.6
Luislândia,2021,9721.43
Luminárias,2021,27448.05
Luz,2021,35908.88
Machacalis,2021,15811.47
Machado,2021,32188.05
Madre de Deus de Minas,2021,58993.52
Malacacheta,2021,12708.51
Mamonas,2021,9155.69
Manga,2021,13482.39
Manhuaçu,2021,35607.52
Manhumirim,2021,24613.19
Mantena,2021,17248.55
Maravilhas,2021,28738.33
Mar de Espanha,2021,17526.23
Maria da Fé,2021,14490.07
Mariana,2021,119155.4
Marilac,2021,14150.23
Mário Campos,2021,12520.55
Maripá de Minas,2021,24993.05
Marliéria,2021,14999.89
Marmelópolis,2021,15843.65
Martinho Campos,2021,35176.11
Martins Soares,2021,24963.05
Mata Verde,2021,10526.08
Materlândia,2021,13710.97
Mateus Leme,2021,34132.67
Matias Barbosa,2021,42951.23
Matias Cardoso,2021,13964.57
Matipó,2021,22270.48
Mato Verde,2021,12741.8
Matozinhos,2021,39152.41
Matutina,2021,26036.56
Medeiros,2021,64058.5
Medina,2021,12224.08
Mendes Pimentel,2021,12006.86
Mercês,2021,14085.21
Mesquita,2021,10833.03
Minas Novas,2021,11112.45
Minduri,2021,42093.45
Mirabela,2021,11941.74
Miradouro,2021,16084.86
Miraí,2021,21973.7
Miravânia,2021,9477.13
Moeda,2021,15529.83
Moema,2021,20110.03
Monjolos,2021,21433.52
Monsenhor Paulo,2021,26033.53
Montalvânia,2021,11313.56
Monte Alegre de Minas,2021,35500.1
Monte Azul,2021,12467.46
Monte Belo,2021,27847.63
Monte Carmelo,2021,32440.12
Monte Formoso,2021,8919.75
Monte Santo de Minas,2021,22477.33
Montes Claros,2021,25870.23
Monte Sião,2021,25011.26
Montezuma,2021,10868.92
Morada Nova de Minas,2021,60432.26
Morro da Garça,2021,21156.64
Morro do Pilar,2021,14113.38
Munhoz,2021,21570.92
Muriaé,2021,24137.53
Mutum,2021,18874.87
Muzambinho,2021,26091.09
Nacip Raydan,2021,11607.0
Nanuque,2021,19924.58
Naque,2021,12675.74
Natalândia,2021,22725.11
Natércia,2021,24403.15
Nazareno,2021,76794.68
Nepomuceno,2021,23008.04
Ninheira,2021,12205.08
Nova Belém,2021,27201.82
Nova Era,2021,24702.73
Nova Lima,2021,216092.4
Nova Módica,2021,16530.55
Nova Ponte,2021,69569.06
Nova Porteirinha,2021,15515.42
Nova Resende,2021,22770.81
Nova Serrana,2021,24352.06
Novo Cruzeiro,2021,10544.29
Novo Oriente de Minas,2021,11256.56
Novorizonte,2021,13167.03
Olaria,2021,18836.72
Olhos-d'Água,2021,33947.04
Olímpio Noronha,2021,15528.17
Oliveira,2021,26318.88
Oliveira Fortes,2021,19047.02
Onça de Pitangui,2021,20575.42
Oratórios,2021,15170.99
Orizânia,2021,14998.7
Ouro Branco,2021,219860.0
Ouro Fino,2021,27526.34
Ouro Preto,2021,127232.37
Ouro Verde de Minas,2021,11503.59
Padre Carvalho,2021,8999.72
Padre Paraíso,2021,10514.08
Paineiras,2021,18654.32
Pains,2021,63965.84
Pai Pedro,2021,9617.09
Paiva,2021,17996.58
Palma,2021,15693.82
Palmópolis,2021,12292.83
Papagaios,2021,23511.04
Paracatu,2021,76144.41
Pará de Minas,2021,42098.58
Paraguaçu,2021,29998.34
Paraisópolis,2021,27752.05
Paraopeba,2021,36955.29
Passabém,2021,14574.0
Passa Quatro,2021,28737.93
Passa Tempo,2021,59808.53
Passa Vinte,2021,20794.2
Passos,2021,26081.82
Patis,2021,9122.53
Patos de Minas,2021,39738.04
Patrocínio,2021,39932.3
Patrocínio do Muriaé,2021,20206.33
Paula Cândido,2021,14255.97
Paulistas,2021,14048.81
Pavão,2021,11093.87
Peçanha,2021,15407.09
Pedra Azul,2021,16498.08
Pedra Bonita,2021,13480.12
Pedra do Anta,2021,19502.49
Pedra do Indaiá,2021,29206.43
Pedra Dourada,2021,16527.2
Pedralva,2021,16460.4
Pedras de Maria da Cruz,2021,8900.37
Pedrinópolis,2021,55906.67
Pedro Leopoldo,2021,29763.4
Pedro Teixeira,2021,16778.21
Pequeri,2021,18724.66
Pequi,2021,19184.76
Perdigão,2021,18941.95
Perdizes,2021,98918.71
Perdões,2021,29060.6
Periquito,2021,16574.4
Pescador,2021,11054.09
Piau,2021,34082.97
Piedade de Caratinga,2021,15939.53
Piedade de Ponte Nova,2021,15149.65
Piedade do Rio Grande,2021,24887.48
Piedade dos Gerais,2021,17842.82
Pimenta,2021,32326.06
Pingo-d'Água,2021,10483.1
Pintópolis,2021,9445.44
Piracema,2021,47478.8
Pirajuba,2021,62212.95
Piranga,2021,11347.31
Piranguçu,2021,14238.45
Piranguinho,2021,15671.86
Pirapetinga,2021,59224.34
Pirapora,2021,50580.69
Piraúba,2021,18697.86
Pitangui,2021,26073.15
Piumhi,2021,36452.59
Planura,2021,46149.3
Poço Fundo,2021,23897.47
Poços de Caldas,2021,50234.29
Pocrane,2021,14686.18
Pompéu,2021,36287.11
Ponte Nova,2021,35748.11
Ponto Chique,2021,12096.62
Ponto dos Volantes,2021,10016.81
Porteirinha,2021,13931.71
Porto Firme,2021,11411.12
Poté,2021,10122.67
Pouso Alegre,2021,69478.81
Pouso Alto,2021,47333.42
Prados,2021,25109.69
Prata,2021,45907.1
Pratápolis,2021,26805.27
Pratinha,2021,42299.41
Presidente Bernardes,2021,12740.53
Presidente Juscelino,2021,13744.52
Presidente Kubitschek,2021,12064.56
Presidente Olegário,2021,37169.17
Alto Jequitibá,2021,15158.56
Prudente de Morais,2021,18583.47
Quartel Geral,2021,21546.08
Queluzito,2021,20557.6
Raposos,2021,11738.63
Raul Soares,2021,17893.53
Recreio,2021,11720.36
Reduto,2021,16727.6
Resende Costa,2021,17924.97
Resplendor,2021,15972.45
Ressaquinha,2021,77296.87
Riachinho,2021,19338.76
Riacho dos Machados,2021,56250.5
Ribeirão das Neves,2021,15177.16
Ribeirão Vermelho,2021,25941.3
Rio Acima,2021,44894.6
Rio Casca,2021,17735.11
Rio Doce,2021,19723.72
Rio do Prado,2021,10293.72
Rio Espera,2021,11179.64
Rio Manso,2021,19200.76
Rio Novo,2021,13398.92
Rio Paranaíba,2021,73353.29
Rio Pardo de Minas,2021,11082.95
Rio Piracicaba,2021,93493.98
Rio Pomba,2021,23182.02
Rio Preto,2021,12594.6
Rio Vermelho,2021,11141.09
Ritápolis,2021,19986.09
Rochedo de Minas,2021,49137.34
Rodeiro,2021,66014.18
Romaria,2021,77429.93
Rosário da Limeira,2021,14573.75
Rubelita,2021,14277.94
Rubim,2021,10879.32
Sabará,2021,30474.48
Sabinópolis,2021,21787.62
Sacramento,2021,78738.77
Salinas,2021,15942.32
Salto da Divisa,2021,18829.72
Santa Bárbara,2021,51093.18
Santa Bárbara do Leste,2021,13595.98
Santa Bárbara do Monte Verde,2021,17510.49
Santa Bárbara do Tugúrio,2021,16098.97
Santa Cruz de Minas,2021,11867.33
Santa Cruz de Salinas,2021,12029.68
Santa Cruz do Escalvado,2021,16399.94
Santa Efigênia de Minas,2021,11717.67
Santa Fé de Minas,2021,15749.38
Santa Helena de Minas,2021,9046.39
Santa Juliana,2021,59355.88
Santa Luzia,2021,23863.19
Santa Margarida,2021,21598.4
Santa Maria de Itabira,2021,24757.78
Santa Maria do Salto,2021,9608.97
Santa Maria do Suaçuí,2021,11695.78
Santana da Vargem,2021,34469.93
Santana de Cataguases,2021,12773.83
Santana de Pirapama,2021,15479.54
Santana do Deserto,2021,11889.16
Santana do Garambéu,2021,15700.64
Santana do Jacaré,2021,21867.84
Santana do Manhuaçu,2021,21922.2
Santana do Paraíso,2021,20818.42
Santana do Riacho,2021,23947.0
Santana dos Montes,2021,13286.87
Santa Rita de Caldas,2021,25612.88
Santa Rita de Jacutinga,2021,15448.41
Santa Rita de Minas,2021,20733.84
Santa Rita de Ibitipoca,2021,18272.52
Santa Rita do Itueto,2021,33004.29
Santa Rita do Sapucaí,2021,43969.93
Santa Rosa da Serra,2021,30331.26
Santa Vitória,2021,40140.53
Santo Antônio do Amparo,2021,18956.63
Santo Antônio do Aventureiro,2021,18856.11
Santo Antônio do Grama,2021,22189.15
Santo Antônio do Itambé,2021,11880.62
Santo Antônio do Jacinto,2021,9900.93
Santo Antônio do Monte,2021,29473.46
Santo Antônio do Retiro,2021,9670.55
Santo Antônio do Rio Abaixo,2021,16228.63
Santo Hipólito,2021,16491.4
Santos Dumont,2021,23793.1
São Bento Abade,2021,16505.34
São Brás do Suaçuí,2021,21354.17
São Domingos das Dores,2021,16117.24
São Domingos do Prata,2021,18125.06
São Félix de Minas,2021,13087.33
São Francisco,2021,11446.32
São Francisco de Paula,2021,23108.24
São Francisco de Sales,2021,30763.55
São Francisco do Glória,2021,15251.54
São Geraldo,2021,20738.3
São Geraldo da Piedade,2021,11611.66
São Geraldo do Baixio,2021,12169.53
São Gonçalo do Abaeté,2021,38182.29
São Gonçalo do Pará,2021,24361.9
São Gonçalo do Rio Abaixo,2021,684168.71
São Gonçalo do Sapucaí,2021,38470.78
São Gotardo,2021,32960.88
São João Batista do Glória,2021,35560.06
São João da Lagoa,2021,12208.13
São João da Mata,2021,20081.08
São João da Ponte,2021,10741.62
São João das Missões,2021,6983.08
São João del Rei,2021,33059.97
São João do Manhuaçu,2021,15536.64
São João do Manteninha,2021,13597.23
São João do Oriente,2021,13780.13
São João do Pacuí,2021,9974.47
São João do Paraíso,2021,11979.66
São João Evangelista,2021,16059.13
São João Nepomuceno,2021,19084.4
São Joaquim de Bicas,2021,33134.13
São José da Barra,2021,118358.54
São José da Lapa,2021,25528.59
São José da Safira,2021,11549.69
São José da Varginha,2021,22210.65
São José do Alegre,2021,13723.34
São José do Divino,2021,13774.55
São José do Goiabal,2021,12581.76
São José do Jacuri,2021,15589.16
São José do Mantimento,2021,15659.26
São Lourenço,2021,25310.43
São Miguel do Anta,2021,15122.87
São Pedro da União,2021,32471.15
São Pedro dos Ferros,2021,17606.8
São Pedro do Suaçuí,2021,15850.23
São Romão,2021,19123.79
São Roque de Minas,2021,45519.05
São Sebastião da Bela Vista,2021,79135.44
São Sebastião da Vargem Alegre,2021,21986.02
São Sebastião do Anta,2021,15565.34
São Sebastião do Maranhão,2021,10199.95
São Sebastião do Oeste,2021,85924.5
São Sebastião do Paraíso,2021,31099.51
São Sebastião do Rio Preto,2021,17571.23
São Sebastião do Rio Verde,2021,15800.11
São Tiago,2021,22414.96
São Tomás de Aquino,2021,27976.08
São Tomé das Letras,2021,19208.82
São Vicente de Minas,2021,26169.34
Sapucaí-Mirim,2021,15652.58
Sardoá,2021,10715.08
Sarzedo,2021,64346.33
Setubinha,2021,9820.38
Sem-Peixe,2021,14216.64
Senador Amaral,2021,16672.42
Senador Cortes,2021,19007.94
Senador Firmino,2021,13512.67
Senador José Bento,2021,24962.26
Senador Modestino Gonçalves,2021,22733.52
Senhora de Oliveira,2021,14013.7
Senhora do Porto,2021,14157.59
Senhora dos Remédios,2021,11053.0
Sericita,2021,14303.08
Seritinga,2021,24357.44
Serra Azul de Minas,2021,10499.95
Serra da Saudade,2021,28392.42
Serra dos Aimorés,2021,10433.7
Serra do Salitre,2021,83678.44
Serrania,2021,21083.52
Serranópolis de Minas,2021,9813.13
Serranos,2021,19785.54
Serro,2021,13982.29
Sete Lagoas,2021,51894.81
Silveirânia,2021,15505.21
Silvianópolis,2021,22619.95
Simão Pereira,2021,39707.08
Simonésia,2021,14383.71
Sobrália,2021,12303.29
Soledade de Minas,2021,13150.84
Tabuleiro,2021,17915.28
Taiobeiras,2021,16085.74
Taparuba,2021,15864.94
Tapira,2021,140948.55
Tapiraí,2021,29984.35
Taquaraçu de Minas,2021,16000.68
Tarumirim,2021,13189.15
Teixeiras,2021,16380.33
Teófilo Otoni,2021,20893.97
Timóteo,2021,61482.0
Tiradentes,2021,25209.23
Tiros,2021,59641.82
Tocantins,2021,20853.44
Tocos do Moji,2021,17177.37
Toledo,2021,16912.97
Tombos,2021,17047.93
Três Corações,2021,36734.42
Três Marias,2021,95324.95
Três Pontas,2021,32896.24
Tumiritinga,2021,12198.83
Tupaciguara,2021,37169.53
Turmalina,2021,21879.01
Turvolândia,2021,27420.97
Ubá,2021,30288.91
Ubaí,2021,9258.29
Ubaporanga,2021,13424.24
Uberaba,2021,59943.87
Uberlândia,2021,61038.02
Umburatiba,2021,17107.6
Unaí,2021,50544.26
União de Minas,2021,30580.0
Uruana de Minas,2021,29820.95
Urucânia,2021,23226.29
Urucuia,2021,11061.34
Vargem Alegre,2021,11970.81
Vargem Bonita,2021,40894.45
Vargem Grande do Rio Pardo,2021,13504.4
Varginha,2021,58817.87
Varjão de Minas,2021,43704.06
Várzea da Palma,2021,26623.1
