Município,Ano,População,Número de Vítimas,Índice de Violência,RISP,RMBH,PIB per capita
LAGOA SANTA,2016,60787.0,590.0,97.06022669320743,3º RISP - Vespasiano,2) RMBH (sem BH),32337.62
LAGOA SANTA,2017,61752.0,548.0,88.74206503433088,3º RISP - Vespasiano,2) RMBH (sem BH),26901.01
LAGOA SANTA,2018,63359.0,430.0,67.86723275304219,3º RISP - Vespasiano,2) RMBH (sem BH),26043.93
LAGOA SANTA,2019,64527.0,446.0,69.11835355742558,3º RISP - Vespasiano,2) RMBH (sem BH),28159.28
LAGOA SANTA,2020,65657.0,457.0,69.60415492635973,3º Departamento - Vespasiano,2) RMBH (sem BH),28420.87
LAGOA SANTA,2021,66744.0,527.0,78.95840824643413,3º Departamento - Vespasiano,2) RMBH (sem BH),32802.82
LAJINHA,2014,20241.0,139.0,68.67249641816116,12º RISP - Ipatinga,3) Interior de MG,11972.06
LAJINHA,2015,20262.0,129.0,63.66597571809299,12º RISP - Ipatinga,3) Interior de MG,13887.42
LAJINHA,2016,20282.0,110.0,54.23528251651711,12º RISP - Ipatinga,3) Interior de MG,15735.43
LAJINHA,2017,20301.0,124.0,61.08073493916555,12º RISP - Ipatinga,3) Interior de MG,15431.9
LAJINHA,2018,19928.0,154.0,77.27820152549177,12º RISP - Ipatinga,3) Interior de MG,17308.44
LAJINHA,2019,19923.0,132.0,66.25508206595393,12º RISP - Ipatinga,3) Interior de MG,15699.45
LAJINHA,2020,19918.0,127.0,63.761421829500954,12º Departamento - Ipatinga,3) Interior de MG,18776.36
LAJINHA,2021,19914.0,117.0,58.75263633624586,12º Departamento - Ipatinga,3) Interior de MG,20069.96
LAMBARI,2014,20564.0,120.0,58.354405757634694,6º RISP - Lavras,3) Interior de MG,13521.69
LAMBARI,2015,20671.0,146.0,70.6303517004499,6º RISP - Lavras,3) Interior de MG,14042.57
LAMBARI,2016,20773.0,133.0,64.02541760939681,6º RISP - Lavras,3) Interior de MG,16043.04
LAMBARI,2017,20870.0,97.0,46.478198370867275,6º RISP - Lavras,3) Interior de MG,15980.97
LAMBARI,2018,20719.0,110.0,53.09136541338868,6º RISP - Lavras,3) Interior de MG,15506.69
LAMBARI,2019,20814.0,100.0,48.044585375228216,6º RISP - Lavras,3) Interior de MG,17038.25
LAMBARI,2020,20907.0,100.0,47.8308700435261,6º Departamento - Lavras,3) Interior de MG,17064.7
LAMBARI,2021,20995.0,77.0,36.67539890450107,6º Departamento - Lavras,3) Interior de MG,19293.34
LAMIM,2014,3517.0,13.0,36.96332101222633,13º RISP - Barbacena,3) Interior de MG,8943.68
LAMIM,2015,3511.0,10.0,28.481913984619766,13º RISP - Barbacena,3) Interior de MG,9353.27
LAMIM,2016,3504.0,14.0,39.954337899543376,13º RISP - Barbacena,3) Interior de MG,10393.4
LAMIM,2017,3498.0,17.0,48.59919954259576,13º RISP - Barbacena,3) Interior de MG,11496.8
LAMIM,2018,3404.0,9.0,26.439482961222094,13º RISP - Barbacena,3) Interior de MG,12266.46
LAMIM,2019,3391.0,17.0,50.13270421704512,13º RISP - Barbacena,3) Interior de MG,11777.63
LAMIM,2020,3379.0,13.0,38.472920982539215,13º Departamento - Barbacena,3) Interior de MG,13355.6
LAMIM,2021,3366.0,18.0,53.475935828877,13º Departamento - Barbacena,3) Interior de MG,15487.44
LARANJAL,2014,6770.0,21.0,31.019202363367796,4º RISP - Juiz de Fora,3) Interior de MG,9108.82
LARANJAL,2015,6799.0,32.0,47.065744962494485,4º RISP - Juiz de Fora,3) Interior de MG,9698.55
LARANJAL,2016,6826.0,48.0,70.31936712569586,4º RISP - Juiz de Fora,3) Interior de MG,10521.6
LARANJAL,2017,6852.0,38.0,55.45826036193812,4º RISP - Juiz de Fora,3) Interior de MG,11049.63
LARANJAL,2018,6786.0,44.0,64.83937518420277,4º RISP - Juiz de Fora,3) Interior de MG,11439.34
LARANJAL,2019,6810.0,41.0,60.205580029368576,4º RISP - Juiz de Fora,3) Interior de MG,11952.6
LARANJAL,2020,6833.0,46.0,67.32035709058978,4º Departamento - Juiz de Fora,3) Interior de MG,12783.99
LARANJAL,2021,6856.0,43.0,62.718786464410734,4º Departamento - Juiz de Fora,3) Interior de MG,13971.34
LASSANCE,2014,6663.0,39.0,58.532192705988294,14º RISP - Curvelo,3) Interior de MG,17308.57
LASSANCE,2015,6663.0,48.0,72.0396217919856,14º RISP - Curvelo,3) Interior de MG,14973.58
LASSANCE,2016,6663.0,44.0,66.0363199759868,14º RISP - Curvelo,3) Interior de MG,13655.47
LASSANCE,2017,6664.0,53.0,79.53181272509003,14º RISP - Curvelo,3) Interior de MG,16800.77
LASSANCE,2018,6522.0,59.0,90.46304814474087,14º RISP - Curvelo,3) Interior de MG,19393.81
LASSANCE,2019,6512.0,45.0,69.1031941031941,14º RISP - Curvelo,3) Interior de MG,19055.98
LASSANCE,2020,6503.0,46.0,70.73658311548516,14º Departamento - Curvelo,3) Interior de MG,23524.82
LASSANCE,2021,6494.0,49.0,75.45426547582385,14º Departamento - Curvelo,3) Interior de MG,29649.11
LAVRAS,2014,99229.0,973.0,98.0560118513741,6º RISP - Lavras,3) Interior de MG,21124.05
LAVRAS,2015,100243.0,838.0,83.59685963109642,6º RISP - Lavras,3) Interior de MG,20973.46
LAVRAS,2016,101208.0,861.0,85.07232629831633,6º RISP - Lavras,3) Interior de MG,22464.93
LAVRAS,2017,102124.0,875.0,85.68015353883514,6º RISP - Lavras,3) Interior de MG,24345.95
LAVRAS,2018,102728.0,792.0,77.09679931469512,6º RISP - Lavras,3) Interior de MG,25516.88
LAVRAS,2019,103773.0,811.0,78.151349580334,6º RISP - Lavras,3) Interior de MG,26642.64
LAVRAS,2020,104783.0,852.0,81.3108996688394,6º Departamento - Lavras,3) Interior de MG,25557.08
LAVRAS,2021,105756.0,851.0,80.46824766443513,6º Departamento - Lavras,3) Interior de MG,27818.1
LEANDRO FERREIRA,2014,3297.0,21.0,63.69426751592357,7º RISP - Divinópolis,3) Interior de MG,10741.05
LEANDRO FERREIRA,2015,3298.0,46.0,139.4784718010916,7º RISP - Divinópolis,3) Interior de MG,10909.83
LEANDRO FERREIRA,2016,3299.0,42.0,127.31130645650197,7º RISP - Divinópolis,3) Interior de MG,12090.38
LEANDRO FERREIRA,2017,3300.0,27.0,81.81818181818183,7º RISP - Divinópolis,3) Interior de MG,11671.79
LEANDRO FERREIRA,2018,3233.0,27.0,83.51376430559853,7º RISP - Divinópolis,3) Interior de MG,12422.79
LEANDRO FERREIRA,2019,3229.0,30.0,92.90802105915144,7º RISP - Divinópolis,3) Interior de MG,12916.81
LEANDRO FERREIRA,2020,3226.0,28.0,86.79479231246125,7º Departamento - Divinópolis,3) Interior de MG,14804.09
LEANDRO FERREIRA,2021,3222.0,28.0,86.90254500310365,7º Departamento - Divinópolis,3) Interior de MG,17228.55
LEME DO PRADO,2014,4974.0,43.0,86.44953759549658,14º RISP - Curvelo,3) Interior de MG,6912.56
LEME DO PRADO,2015,4983.0,37.0,74.25245835841862,14º RISP - Curvelo,3) Interior de MG,8228.06
LEME DO PRADO,2016,4991.0,39.0,78.1406531757163,14º RISP - Curvelo,3) Interior de MG,9308.37
LEME DO PRADO,2017,4998.0,33.0,66.02641056422569,14º RISP - Curvelo,3) Interior de MG,10113.24
LEME DO PRADO,2018,4915.0,36.0,73.24516785350966,14º RISP - Curvelo,3) Interior de MG,10154.16
LEME DO PRADO,2019,4918.0,33.0,67.10044733631557,14º RISP - Curvelo,3) Interior de MG,12004.35
LEME DO PRADO,2020,4920.0,42.0,85.3658536585366,14º Departamento - Curvelo,3) Interior de MG,12728.23
LEME DO PRADO,2021,4923.0,16.0,32.50050782043469,14º Departamento - Curvelo,3) Interior de MG,13448.01
LEOPOLDINA,2014,53032.0,366.0,69.01493437924272,4º RISP - Juiz de Fora,3) Interior de MG,16812.25
LEOPOLDINA,2015,53145.0,335.0,63.035092670994445,4º RISP - Juiz de Fora,3) Interior de MG,18344.31
LEOPOLDINA,2016,53252.0,324.0,60.84278524750244,4º RISP - Juiz de Fora,3) Interior de MG,18424.98
LEOPOLDINA,2017,53354.0,334.0,62.6007422123927,4º RISP - Juiz de Fora,3) Interior de MG,19472.87
LEOPOLDINA,2018,52532.0,385.0,73.2886621487855,4º RISP - Juiz de Fora,3) Interior de MG,19363.34
LEOPOLDINA,2019,52587.0,396.0,75.30378230361116,4º RISP - Juiz de Fora,3) Interior de MG,19453.21
LEOPOLDINA,2020,52640.0,327.0,62.120060790273556,4º Departamento - Juiz de Fora,3) Interior de MG,19313.94
LEOPOLDINA,2021,52690.0,341.0,64.71816283924844,4º Departamento - Juiz de Fora,3) Interior de MG,21124.06
LIBERDADE,2014,5373.0,10.0,18.611576400521123,17º RISP - Pouso Alegre,3) Interior de MG,11244.37
LIBERDADE,2015,5346.0,12.0,22.44668911335578,17º RISP - Pouso Alegre,3) Interior de MG,13091.42
LIBERDADE,2016,5320.0,9.0,16.917293233082706,17º RISP - Pouso Alegre,3) Interior de MG,14211.6
LIBERDADE,2017,5296.0,11.0,20.770392749244714,17º RISP - Pouso Alegre,3) Interior de MG,15464.41
LIBERDADE,2018,5109.0,12.0,23.48796241926013,17º RISP - Pouso Alegre,3) Interior de MG,14179.72
LIBERDADE,2019,5069.0,12.0,23.673308344841193,17º RISP - Pouso Alegre,3) Interior de MG,16314.83
LIBERDADE,2020,5031.0,5.0,9.938382031405286,17º Departamento - Pouso Alegre,3) Interior de MG,18490.49
LIBERDADE,2021,4994.0,11.0,22.026431718061676,17º Departamento - Pouso Alegre,3) Interior de MG,21553.54
LIMA DUARTE,2014,16786.0,138.0,82.21136661503634,4º RISP - Juiz de Fora,3) Interior de MG,13219.3
LIMA DUARTE,2015,16829.0,147.0,87.34921861073148,4º RISP - Juiz de Fora,3) Interior de MG,13052.32
LIMA DUARTE,2016,16871.0,129.0,76.46256890522199,4º RISP - Juiz de Fora,3) Interior de MG,14740.49
LIMA DUARTE,2017,16910.0,149.0,88.11354228267298,4º RISP - Juiz de Fora,3) Interior de MG,14835.08
LIMA DUARTE,2018,16671.0,143.0,85.77769779857236,4º RISP - Juiz de Fora,3) Interior de MG,16627.33
LIMA DUARTE,2019,16698.0,123.0,73.66151634926338,4º RISP - Juiz de Fora,3) Interior de MG,19084.51
LIMA DUARTE,2020,16724.0,115.0,68.76345371920593,4º Departamento - Juiz de Fora,3) Interior de MG,17336.12
LIMA DUARTE,2021,16749.0,86.0,51.346349035763325,4º Departamento - Juiz de Fora,3) Interior de MG,20279.44
LIMEIRA DO OESTE,2014,7327.0,93.0,126.92780128292617,5º RISP - Uberaba,3) Interior de MG,28459.44
LIMEIRA DO OESTE,2015,7383.0,76.0,102.93918461330082,5º RISP - Uberaba,3) Interior de MG,37727.98
LIMEIRA DO OESTE,2016,7436.0,60.0,80.68854222700377,5º RISP - Uberaba,3) Interior de MG,41963.87
LIMEIRA DO OESTE,2017,7487.0,56.0,74.79631361025778,5º RISP - Uberaba,3) Interior de MG,45755.05
LIMEIRA DO OESTE,2018,7481.0,56.0,74.85630263333779,5º RISP - Uberaba,3) Interior de MG,52120.84
LIMEIRA DO OESTE,2019,7536.0,58.0,76.96390658174097,5º RISP - Uberaba,3) Interior de MG,53399.08
LIMEIRA DO OESTE,2020,7589.0,41.0,54.02556331532482,5º Departamento - Uberaba,3) Interior de MG,52013.68
LIMEIRA DO OESTE,2021,7640.0,60.0,78.53403141361257,5º Departamento - Uberaba,3) Interior de MG,60582.62
LONTRA,2014,8881.0,43.0,48.417970949217434,11º RISP - Montes Claros,3) Interior de MG,5684.9
LONTRA,2015,8938.0,34.0,38.039829939583804,11º RISP - Montes Claros,3) Interior de MG,6023.14
LONTRA,2016,8992.0,26.0,28.91459074733096,11º RISP - Montes Claros,3) Interior de MG,6549.43
LONTRA,2017,9044.0,31.0,34.27686864219372,11º RISP - Montes Claros,3) Interior de MG,7201.26
LONTRA,2018,9008.0,43.0,47.735346358792185,11º RISP - Montes Claros,3) Interior de MG,7720.16
LONTRA,2019,9661.0,33.0,34.15795466307836,11º RISP - Montes Claros,3) Interior de MG,7989.29
LONTRA,2020,9714.0,27.0,27.794935145151328,11º Departamento - Montes Claros,3) Interior de MG,8471.37
LONTRA,2021,9766.0,32.0,32.76674175711653,11º Departamento - Montes Claros,3) Interior de MG,9610.66
LUISBURGO,2014,6407.0,9.0,14.04713594506009,12º RISP - Ipatinga,3) Interior de MG,10258.55
LUISBURGO,2015,6408.0,14.0,21.847690387016232,12º RISP - Ipatinga,3) Interior de MG,11061.58
LUISBURGO,2016,6408.0,24.0,37.453183520599254,12º RISP - Ipatinga,3) Interior de MG,11386.48
LUISBURGO,2017,6409.0,14.0,21.844281479169915,12º RISP - Ipatinga,3) Interior de MG,12789.31
LUISBURGO,2018,6275.0,29.0,46.21513944223108,12º RISP - Ipatinga,3) Interior de MG,12888.42
LUISBURGO,2019,6266.0,29.0,46.28151931056495,12º RISP - Ipatinga,3) Interior de MG,10980.8
LUISBURGO,2020,6258.0,26.0,41.546820070310005,12º Departamento - Ipatinga,3) Interior de MG,16109.16
LUISBURGO,2021,6249.0,20.0,32.00512081933109,12º Departamento - Ipatinga,3) Interior de MG,21249.6
LUISLANDIA,2014,6685.0,21.0,31.41361256544503,11º RISP - Montes Claros,3) Interior de MG,6180.81
LUISLANDIA,2015,6710.0,14.0,20.864381520119224,11º RISP - Montes Claros,3) Interior de MG,6710.69
LUISLANDIA,2016,6733.0,24.0,35.645328976682016,11º RISP - Montes Claros,3) Interior de MG,7439.04
LUISLANDIA,2017,6756.0,29.0,42.924807578448785,11º RISP - Montes Claros,3) Interior de MG,7185.22
LUISLANDIA,2018,6680.0,21.0,31.437125748502993,11º RISP - Montes Claros,3) Interior de MG,7168.91
LUISLANDIA,2019,6699.0,25.0,37.319002836244216,11º RISP - Montes Claros,3) Interior de MG,7946.64
LUISLANDIA,2020,6718.0,16.0,23.816612086930636,11º Departamento - Montes Claros,3) Interior de MG,8752.45
LUISLANDIA,2021,6735.0,16.0,23.756495916852266,11º Departamento - Montes Claros,3) Interior de MG,9721.43
LUMINARIAS,2014,5571.0,26.0,46.67025668641177,6º RISP - Lavras,3) Interior de MG,9977.65
LUMINARIAS,2015,5571.0,25.0,44.87524681385748,6º RISP - Lavras,3) Interior de MG,11042.46
LUMINARIAS,2016,5571.0,24.0,43.08023694130318,6º RISP - Lavras,3) Interior de MG,13419.66
LUMINARIAS,2017,5572.0,33.0,59.22469490308686,6º RISP - Lavras,3) Interior de MG,18341.86
LUMINARIAS,2018,5454.0,44.0,80.67473414008067,6º RISP - Lavras,3) Interior de MG,16635.67
LUMINARIAS,2019,5446.0,52.0,95.48292324641938,6º RISP - Lavras,3) Interior de MG,17066.03
LUMINARIAS,2020,5438.0,43.0,79.073188672306,6º Departamento - Lavras,3) Interior de MG,20062.16
LUMINARIAS,2021,5431.0,34.0,62.60357208617197,6º Departamento - Lavras,3) Interior de MG,27448.05
LUZ,2014,18230.0,175.0,95.99561162918268,7º RISP - Divinópolis,3) Interior de MG,23021.24
LUZ,2015,18290.0,192.0,104.97539639147075,7º RISP - Divinópolis,3) Interior de MG,23620.97
LUZ,2016,18347.0,177.0,96.47353790810487,7º RISP - Divinópolis,3) Interior de MG,23426.97
LUZ,2017,18400.0,175.0,95.10869565217392,7º RISP - Divinópolis,3) Interior de MG,26471.21
LUZ,2018,18172.0,184.0,101.25467752586397,7º RISP - Divinópolis,3) Interior de MG,27774.82
LUZ,2019,18215.0,171.0,93.87867142465001,7º RISP - Divinópolis,3) Interior de MG,30146.09
LUZ,2020,18257.0,153.0,83.803472640631,7º Departamento - Divinópolis,3) Interior de MG,30936.11
LUZ,2021,18297.0,174.0,95.09755697655353,7º Departamento - Divinópolis,3) Interior de MG,35908.88
MACHACALIS,2014,7210.0,36.0,49.930651872399444,15º RISP - Teófilo Otoni,3) Interior de MG,7650.29
MACHACALIS,2015,7219.0,33.0,45.71270259038648,15º RISP - Teófilo Otoni,3) Interior de MG,8535.69
MACHACALIS,2016,7228.0,32.0,44.27227448810182,15º RISP - Teófilo Otoni,3) Interior de MG,10148.54
MACHACALIS,2017,7237.0,52.0,71.85297775321266,15º RISP - Teófilo Otoni,3) Interior de MG,10297.21
MACHACALIS,2018,7110.0,53.0,74.54289732770745,15º RISP - Teófilo Otoni,3) Interior de MG,11525.18
MACHACALIS,2019,7111.0,35.0,49.219519054985234,15º RISP - Teófilo Otoni,3) Interior de MG,12627.52
MACHACALIS,2020,7111.0,50.0,70.3135986499789,15º Departamento - Teófilo Otoni,3) Interior de MG,14688.01
MACHACALIS,2021,7112.0,60.0,84.3644544431946,15º Departamento - Teófilo Otoni,3) Interior de MG,15811.47
MACHADO,2014,41070.0,249.0,60.62819576333089,18º RISP - Poços de Caldas,3) Interior de MG,18613.93
MACHADO,2015,41368.0,225.0,54.38986656352737,18º RISP - Poços de Caldas,3) Interior de MG,20672.57
MACHADO,2016,41651.0,236.0,56.6613046505486,18º RISP - Poços de Caldas,3) Interior de MG,22605.61
MACHADO,2017,41920.0,199.0,47.471374045801525,18º RISP - Poços de Caldas,3) Interior de MG,22954.67
MACHADO,2018,41844.0,239.0,57.11691042921327,18º RISP - Poços de Caldas,3) Interior de MG,25308.9
MACHADO,2019,42133.0,204.0,48.41810457361213,18º RISP - Poços de Caldas,3) Interior de MG,23188.37
MACHADO,2020,42413.0,229.0,53.99287954164996,18º Departamento - Poços de Caldas,3) Interior de MG,26396.39
MACHADO,2021,42682.0,246.0,57.635537228808396,18º Departamento - Poços de Caldas,3) Interior de MG,32188.05
MADRE DE DEUS DE MINAS,2014,5108.0,26.0,50.90054815974941,13º RISP - Barbacena,3) Interior de MG,18068.77
MADRE DE DEUS DE MINAS,2015,5124.0,25.0,48.79000780640125,13º RISP - Barbacena,3) Interior de MG,21605.37
MADRE DE DEUS DE MINAS,2016,5139.0,36.0,70.05253940455341,13º RISP - Barbacena,3) Interior de MG,35465.25
MADRE DE DEUS DE MINAS,2017,5153.0,21.0,40.75295944110227,13º RISP - Barbacena,3) Interior de MG,30401.92
MADRE DE DEUS DE MINAS,2018,5087.0,26.0,51.1106742677413,13º RISP - Barbacena,3) Interior de MG,32130.78
MADRE DE DEUS DE MINAS,2019,5098.0,30.0,58.84660651235779,13º RISP - Barbacena,3) Interior de MG,37720.68
MADRE DE DEUS DE MINAS,2020,5109.0,33.0,64.59189665296536,13º Departamento - Barbacena,3) Interior de MG,48023.74
MADRE DE DEUS DE MINAS,2021,5119.0,35.0,68.37272904864231,13º Departamento - Barbacena,3) Interior de MG,58993.52
MALACACHETA,2014,19209.0,175.0,91.10312874173565,15º RISP - Teófilo Otoni,3) Interior de MG,8593.11
MALACACHETA,2015,19191.0,217.0,113.07383669428378,15º RISP - Teófilo Otoni,3) Interior de MG,9355.55
MALACACHETA,2016,19173.0,217.0,113.17999269806499,15º RISP - Teófilo Otoni,3) Interior de MG,9970.15
MALACACHETA,2017,19157.0,231.0,120.58255467975152,15º RISP - Teófilo Otoni,3) Interior de MG,9473.81
MALACACHETA,2018,18700.0,218.0,116.57754010695187,15º RISP - Teófilo Otoni,3) Interior de MG,10380.99
MALACACHETA,2019,18650.0,255.0,136.72922252010724,15º RISP - Teófilo Otoni,3) Interior de MG,10833.31
MALACACHETA,2020,18602.0,220.0,118.26685302655628,15º Departamento - Teófilo Otoni,3) Interior de MG,12067.57
MALACACHETA,2021,18556.0,215.0,115.8654882517784,15º Departamento - Teófilo Otoni,3) Interior de MG,12708.51
MAMONAS,2014,6573.0,18.0,27.384755819260615,11º RISP - Montes Claros,3) Interior de MG,5491.01
MAMONAS,2015,6591.0,16.0,24.275527234107116,11º RISP - Montes Claros,3) Interior de MG,6026.5
MAMONAS,2016,6608.0,9.0,13.619854721549636,11º RISP - Montes Claros,3) Interior de MG,7051.94
MAMONAS,2017,6624.0,16.0,24.154589371980673,11º RISP - Montes Claros,3) Interior de MG,7245.3
MAMONAS,2018,6532.0,19.0,29.08756889161053,11º RISP - Montes Claros,3) Interior de MG,7326.95
MAMONAS,2019,6543.0,23.0,35.15207091548219,11º RISP - Montes Claros,3) Interior de MG,7946.23
MAMONAS,2020,6554.0,26.0,39.670430271589865,11º Departamento - Montes Claros,3) Interior de MG,8265.97
MAMONAS,2021,6565.0,13.0,19.801980198019802,11º Departamento - Montes Claros,3) Interior de MG,9155.69
MANGA,2014,19757.0,112.0,56.68876853773346,11º RISP - Montes Claros,3) Interior de MG,8863.84
MANGA,2015,19622.0,95.0,48.41504433798797,11º RISP - Montes Claros,3) Interior de MG,9666.84
MANGA,2016,19494.0,110.0,56.42761875448856,11º RISP - Montes Claros,3) Interior de MG,10565.19
MANGA,2017,19372.0,130.0,67.10716498038406,11º RISP - Montes Claros,3) Interior de MG,9694.39
MANGA,2018,18594.0,131.0,70.45283424760676,11º RISP - Montes Claros,3) Interior de MG,10473.94
MANGA,2019,18407.0,139.0,75.51474982343673,11º RISP - Montes Claros,3) Interior de MG,11669.83
MANGA,2020,18226.0,122.0,66.9373422583123,11º Departamento - Montes Claros,3) Interior de MG,12360.12
MANGA,2021,18051.0,158.0,87.52977674367071,11º Departamento - Montes Claros,3) Interior de MG,13482.39
MANHUACU,2014,85909.0,835.0,97.19587004853973,12º RISP - Ipatinga,3) Interior de MG,21092.47
MANHUACU,2015,86844.0,784.0,90.27681820275437,12º RISP - Ipatinga,3) Interior de MG,22523.87
MANHUACU,2016,87735.0,685.0,78.0760243916339,12º RISP - Ipatinga,3) Interior de MG,23670.87
MANHUACU,2017,88580.0,625.0,70.55768796568074,12º RISP - Ipatinga,3) Interior de MG,26943.59
MANHUACU,2018,89256.0,807.0,90.41408980908847,12º RISP - Ipatinga,3) Interior de MG,23511.97
MANHUACU,2019,90229.0,727.0,80.57276485387182,12º RISP - Ipatinga,3) Interior de MG,28885.01
MANHUACU,2020,91169.0,634.0,69.54118176134432,12º Departamento - Ipatinga,3) Interior de MG,32729.26
MANHUACU,2021,92074.0,733.0,79.60987901036124,12º Departamento - Ipatinga,3) Interior de MG,35607.52
MANHUMIRIM,2014,22465.0,153.0,68.10594257734253,12º RISP - Ipatinga,3) Interior de MG,16390.7
MANHUMIRIM,2015,22577.0,119.0,52.708508659254996,12º RISP - Ipatinga,3) Interior de MG,18391.87
MANHUMIRIM,2016,22683.0,107.0,47.171890843362874,12º RISP - Ipatinga,3) Interior de MG,18723.35
MANHUMIRIM,2017,22784.0,145.0,63.64115168539326,12º RISP - Ipatinga,3) Interior de MG,19671.81
MANHUMIRIM,2018,22608.0,153.0,67.67515923566879,12º RISP - Ipatinga,3) Interior de MG,20977.66
MANHUMIRIM,2019,22707.0,204.0,89.84013740256309,12º RISP - Ipatinga,3) Interior de MG,18353.4
MANHUMIRIM,2020,22802.0,171.0,74.9934216296816,12º Departamento - Ipatinga,3) Interior de MG,23049.42
MANHUMIRIM,2021,22894.0,174.0,76.00244605573513,12º Departamento - Ipatinga,3) Interior de MG,24613.19
MANTENA,2014,28023.0,170.0,60.664454198337076,8º RISP - Governador Valadares,3) Interior de MG,11387.81
MANTENA,2015,28061.0,177.0,63.07686825130964,8º RISP - Governador Valadares,3) Interior de MG,12439.68
MANTENA,2016,28097.0,177.0,62.99604940029185,8º RISP - Governador Valadares,3) Interior de MG,12821.61
MANTENA,2017,28132.0,181.0,64.33954215839613,8º RISP - Governador Valadares,3) Interior de MG,13396.43
MANTENA,2018,27640.0,157.0,56.801736613603474,8º RISP - Governador Valadares,3) Interior de MG,14208.88
